timestamp(s),c_head_temp(K),film_burner_temp(K),mainplate_temp(K),he_pump_temp(K),heat_sw_temp(K) 
4105.394223451614,+8.549948E-01,1.165000E+00,7.306000E+00,3.963000E+00,2.538000E+01
4111.34446144104,+8.549821E-01,1.166000E+00,7.305000E+00,3.963000E+00,2.538000E+01
4117.194695711136,+8.550186E-01,1.165000E+00,7.306000E+00,3.963000E+00,2.538000E+01
4122.99492764473,+8.550249E-01,1.165000E+00,7.305000E+00,3.963000E+00,2.538000E+01
4128.795159578323,+8.550348E-01,1.166000E+00,7.306000E+00,3.964000E+00,2.538100E+01
4134.595391511917,+8.550221E-01,1.166000E+00,7.306000E+00,3.963000E+00,2.538000E+01
4140.395623683929,+8.550216E-01,1.166000E+00,7.306000E+00,3.963000E+00,2.538100E+01
4146.195855617523,+8.550438E-01,1.166000E+00,7.306000E+00,3.963000E+00,2.538000E+01
4151.996087551117,+8.550263E-01,1.166000E+00,7.305000E+00,3.963000E+00,2.538100E+01
4157.796319484711,+8.550333E-01,1.165000E+00,7.306000E+00,3.963000E+00,2.538100E+01
4163.596551656723,+8.550387E-01,1.166000E+00,7.305000E+00,3.963000E+00,2.538100E+01
4169.396783590317,+8.550237E-01,1.166000E+00,7.306000E+00,3.963000E+00,2.538100E+01
4175.1970155239105,+8.550240E-01,1.166000E+00,7.305000E+00,3.963000E+00,2.538100E+01
4180.997247457504,+8.550446E-01,1.166000E+00,7.306000E+00,3.963000E+00,2.538000E+01
4186.797479629517,+8.550389E-01,1.166000E+00,7.305000E+00,3.963000E+00,2.538000E+01
4192.59771156311,+8.550036E-01,1.166000E+00,7.306000E+00,3.963000E+00,2.538100E+01
4198.397943496704,+8.550110E-01,1.165000E+00,7.306000E+00,3.963000E+00,2.538000E+01
4204.198175430298,+8.550165E-01,1.166000E+00,7.305000E+00,3.963000E+00,2.538000E+01
4209.99840760231,+8.550217E-01,1.166000E+00,7.306000E+00,3.963000E+00,2.538000E+01
4215.918644428253,+8.550327E-01,1.165000E+00,7.305000E+00,3.963000E+00,2.538000E+01
4221.7988793849945,+8.550112E-01,1.166000E+00,7.306000E+00,3.963000E+00,2.538000E+01
4227.599111557007,+8.550246E-01,1.166000E+00,7.305000E+00,3.963000E+00,2.538100E+01
4233.399343490601,+8.550223E-01,1.166000E+00,7.306000E+00,3.963000E+00,2.538000E+01
4239.199575424194,+8.550134E-01,1.165000E+00,7.305000E+00,3.963000E+00,2.538000E+01
4244.999807357788,+8.550003E-01,1.165000E+00,7.306000E+00,3.963000E+00,2.538100E+01
4250.8000395298,+8.550092E-01,1.166000E+00,7.305000E+00,3.963000E+00,2.538000E+01
4256.600271463394,+8.550255E-01,1.166000E+00,7.306000E+00,3.963000E+00,2.538100E+01
4262.400503396988,+8.550036E-01,1.165000E+00,7.306000E+00,3.963000E+00,2.538100E+01
4268.200735330582,+8.549950E-01,1.166000E+00,7.305000E+00,3.963000E+00,2.538000E+01
4274.000967502594,+8.550169E-01,1.166000E+00,7.306000E+00,3.963000E+00,2.538000E+01
4279.801199436188,+8.550163E-01,1.165000E+00,7.305000E+00,3.963000E+00,2.538100E+01
4285.6014313697815,+8.550116E-01,1.165000E+00,7.306000E+00,3.963000E+00,2.538000E+01
4291.401663303375,+8.550206E-01,1.165000E+00,7.305000E+00,3.963000E+00,2.538100E+01
4297.201895475388,+8.550122E-01,1.166000E+00,7.306000E+00,3.963000E+00,2.538000E+01
4303.0021276474,+8.550121E-01,1.166000E+00,7.305000E+00,3.963000E+00,2.538100E+01
4308.802359580994,+8.550085E-01,1.165000E+00,7.306000E+00,3.963000E+00,2.538100E+01
4314.602591514587,+8.550009E-01,1.166000E+00,7.306000E+00,3.963000E+00,2.538000E+01
4320.4028236866,+8.549974E-01,1.165000E+00,7.306000E+00,3.963000E+00,2.538000E+01
4326.2030556201935,+8.550114E-01,1.165000E+00,7.306000E+00,3.963000E+00,2.538000E+01
4332.003287553787,+8.550002E-01,1.165000E+00,7.305000E+00,3.963000E+00,2.538000E+01
4337.803519487381,+8.549990E-01,1.166000E+00,7.306000E+00,3.963000E+00,2.538000E+01
4343.603751659393,+8.549962E-01,1.165000E+00,7.305000E+00,3.963000E+00,2.538000E+01
4349.403983592987,+8.549884E-01,1.165000E+00,7.306000E+00,3.963000E+00,2.538000E+01
4355.204215526581,+8.550028E-01,1.166000E+00,7.305000E+00,3.963000E+00,2.538000E+01
4361.004447460175,+8.550078E-01,1.165000E+00,7.306000E+00,3.963000E+00,2.538100E+01
4366.804679632187,+8.550086E-01,1.165000E+00,7.305000E+00,3.963000E+00,2.538100E+01
4372.604911565781,+8.550269E-01,1.166000E+00,7.306000E+00,3.963000E+00,2.538000E+01
4378.405143499374,+8.550067E-01,1.166000E+00,7.306000E+00,3.963000E+00,2.538000E+01
4384.205375432968,+8.550132E-01,1.166000E+00,7.305000E+00,3.963000E+00,2.538000E+01
4390.0056076049805,+8.549993E-01,1.165000E+00,7.306000E+00,3.963000E+00,2.538100E+01
4395.805839538574,+8.550225E-01,1.165000E+00,7.305000E+00,3.963000E+00,2.538000E+01
4401.606071472168,+8.550357E-01,1.166000E+00,7.306000E+00,3.963000E+00,2.538000E+01
4407.406303405762,+8.550220E-01,1.166000E+00,7.305000E+00,3.963000E+00,2.538000E+01
4413.206535577774,+8.550146E-01,1.166000E+00,7.306000E+00,3.963000E+00,2.538100E+01
4419.006767511368,+8.549969E-01,1.165000E+00,7.305000E+00,3.963000E+00,2.538000E+01
4424.806999444962,+8.549960E-01,1.166000E+00,7.305000E+00,3.963000E+00,2.538000E+01
4430.607231378555,+8.550013E-01,1.166000E+00,7.306000E+00,3.963000E+00,2.538200E+01
4436.407463550568,+8.549987E-01,1.166000E+00,7.305000E+00,3.963000E+00,2.538000E+01
4442.207695484161,+8.550155E-01,1.165000E+00,7.306000E+00,3.963000E+00,2.538100E+01
4448.007927417755,+8.550052E-01,1.165000E+00,7.305000E+00,3.963000E+00,2.538100E+01
4453.808159351349,+8.550078E-01,1.165000E+00,7.306000E+00,3.963000E+00,2.538000E+01
4459.608391523361,+8.550152E-01,1.165000E+00,7.305000E+00,3.963000E+00,2.538200E+01
4465.408623456955,+8.550146E-01,1.166000E+00,7.306000E+00,3.963000E+00,2.538100E+01
4471.208855390549,+8.550027E-01,1.166000E+00,7.306000E+00,3.963000E+00,2.538000E+01
4477.0090873241425,+8.550037E-01,1.166000E+00,7.305000E+00,3.963000E+00,2.538000E+01
4482.809319496155,+8.549882E-01,1.165000E+00,7.306000E+00,3.963000E+00,2.538000E+01
4488.6095514297485,+8.549957E-01,1.165000E+00,7.305000E+00,3.963000E+00,2.538100E+01
4494.409783363342,+8.550072E-01,1.165000E+00,7.306000E+00,3.963000E+00,2.538000E+01
4500.210015296936,+8.550026E-01,1.165000E+00,7.305000E+00,3.963000E+00,2.538000E+01
4506.010247707367,+8.550216E-01,1.165000E+00,7.306000E+00,3.963000E+00,2.538100E+01
4511.810479640961,+8.550284E-01,1.166000E+00,7.305000E+00,3.963000E+00,2.538000E+01
4517.6407124996185,+8.550160E-01,1.166000E+00,7.305000E+00,3.963000E+00,2.538000E+01
4523.610951662064,+8.550325E-01,1.166000E+00,7.305000E+00,3.963000E+00,2.538000E+01
4529.411183595657,+8.550399E-01,1.166000E+00,7.305000E+00,3.963000E+00,2.538000E+01
4535.211415529251,+8.550276E-01,1.166000E+00,7.306000E+00,3.963000E+00,2.538000E+01
4541.011647462845,+8.550159E-01,1.166000E+00,7.305000E+00,3.963000E+00,2.538000E+01
4547.031888246536,+8.550217E-01,1.165000E+00,7.306000E+00,3.963000E+00,2.538000E+01
4552.822119951248,+8.550147E-01,1.165000E+00,7.305000E+00,3.963000E+00,2.538000E+01
4558.622351884842,+8.550200E-01,1.165000E+00,7.305000E+00,3.963000E+00,2.538100E+01
4564.4425847530365,+8.550249E-01,1.166000E+00,7.305000E+00,3.963000E+00,2.538000E+01
4570.4528250694275,+8.550232E-01,1.165000E+00,7.305000E+00,3.963000E+00,2.538000E+01
4576.393062591553,+8.550171E-01,1.166000E+00,7.305000E+00,3.963000E+00,2.538000E+01
4582.193294763565,+8.550138E-01,1.165000E+00,7.305000E+00,3.963000E+00,2.538000E+01
4587.993526697159,+8.550077E-01,1.166000E+00,7.306000E+00,3.963000E+00,2.537900E+01
4593.803759098053,+8.550188E-01,1.166000E+00,7.305000E+00,3.963000E+00,2.538000E+01
4599.603991270065,+8.550223E-01,1.166000E+00,7.306000E+00,3.963000E+00,2.538000E+01
4605.404223203659,+8.550444E-01,1.166000E+00,7.305000E+00,3.963000E+00,2.538100E+01
4611.204455137253,+8.550390E-01,1.165000E+00,7.305000E+00,3.963000E+00,2.537900E+01
4617.004687070847,+8.550356E-01,1.166000E+00,7.306000E+00,3.963000E+00,2.538000E+01
4622.804919242859,+8.550441E-01,1.166000E+00,7.305000E+00,3.963000E+00,2.538100E+01
4628.605151176453,+8.550397E-01,1.165000E+00,7.306000E+00,3.963000E+00,2.538000E+01
4634.405383110046,+8.550370E-01,1.166000E+00,7.305000E+00,3.963000E+00,2.538000E+01
4640.20561504364,+8.550308E-01,1.165000E+00,7.306000E+00,3.963000E+00,2.538000E+01
4646.0058472156525,+8.550200E-01,1.165000E+00,7.305000E+00,3.963000E+00,2.538100E+01
4651.806079149246,+8.550324E-01,1.166000E+00,7.305000E+00,3.963000E+00,2.538100E+01
4657.60631108284,+8.550243E-01,1.166000E+00,7.305000E+00,3.963000E+00,2.538000E+01
4663.406543016434,+8.550062E-01,1.166000E+00,7.305000E+00,3.963000E+00,2.538000E+01
4669.206775188446,+8.550002E-01,1.165000E+00,7.305000E+00,3.963000E+00,2.538000E+01
4675.00700712204,+8.550086E-01,1.165000E+00,7.305000E+00,3.963000E+00,2.538100E+01
4681.117251396179,+8.550228E-01,1.165000E+00,7.305000E+00,3.963000E+00,2.538000E+01
4687.0074870586395,+8.550065E-01,1.165000E+00,7.305000E+00,3.963000E+00,2.538000E+01
4692.807718992233,+8.550103E-01,1.166000E+00,7.306000E+00,3.963000E+00,2.538000E+01
4698.607950925827,+8.550032E-01,1.166000E+00,7.305000E+00,3.963000E+00,2.538100E+01
4704.408183097839,+8.550106E-01,1.165000E+00,7.306000E+00,3.963000E+00,2.538100E+01
4710.208415031433,+8.550072E-01,1.165000E+00,7.305000E+00,3.963000E+00,2.538100E+01
4716.008646965027,+8.550024E-01,1.165000E+00,7.305000E+00,3.963000E+00,2.538100E+01
4721.808878898621,+8.550098E-01,1.165000E+00,7.305000E+00,3.963000E+00,2.538100E+01
4727.6091113090515,+8.550138E-01,1.165000E+00,7.305000E+00,3.963000E+00,2.538200E+01
4733.409343242645,+8.550146E-01,1.166000E+00,7.305000E+00,3.963000E+00,2.538100E+01
4739.209575176239,+8.550063E-01,1.166000E+00,7.305000E+00,3.963000E+00,2.538100E+01
4745.009807109833,+8.550062E-01,1.165000E+00,7.306000E+00,3.963000E+00,2.538100E+01
4750.810039281845,+8.550032E-01,1.165000E+00,7.305000E+00,3.963000E+00,2.538100E+01
4756.610271215439,+8.549976E-01,1.165000E+00,7.306000E+00,3.963000E+00,2.538100E+01
4762.410503149033,+8.550150E-01,1.166000E+00,7.305000E+00,3.963000E+00,2.538100E+01
4768.210735082626,+8.550071E-01,1.165000E+00,7.305000E+00,3.963000E+00,2.538200E+01
4774.010967254639,+8.550032E-01,1.165000E+00,7.305000E+00,3.962000E+00,2.538000E+01
4779.811199188232,+8.550192E-01,1.166000E+00,7.305000E+00,3.963000E+00,2.538100E+01
4785.611431121826,+8.550134E-01,1.165000E+00,7.306000E+00,3.963000E+00,2.538100E+01
4791.41166305542,+8.550008E-01,1.166000E+00,7.305000E+00,3.963000E+00,2.538000E+01
4797.211895227432,+8.550009E-01,1.165000E+00,7.306000E+00,3.963000E+00,2.538100E+01
4803.012127161026,+8.549931E-01,1.165000E+00,7.305000E+00,3.963000E+00,2.538000E+01
4808.81235909462,+8.550030E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538100E+01
4814.772597312927,+8.549802E-01,1.165000E+00,7.305000E+00,3.963000E+00,2.538100E+01
4820.622831583023,+8.549657E-01,1.165000E+00,7.305000E+00,3.962000E+00,2.538000E+01
4826.413063049316,+8.549786E-01,1.165000E+00,7.305000E+00,3.962000E+00,2.538000E+01
4832.21329498291,+8.549877E-01,1.165000E+00,7.305000E+00,3.963000E+00,2.538000E+01
4838.0135271549225,+8.549983E-01,1.165000E+00,7.305000E+00,3.962000E+00,2.538000E+01
4843.813759088516,+8.549810E-01,1.166000E+00,7.305000E+00,3.963000E+00,2.538100E+01
4849.61399102211,+8.549940E-01,1.165000E+00,7.305000E+00,3.962000E+00,2.538100E+01
4855.414222955704,+8.549892E-01,1.165000E+00,7.305000E+00,3.962000E+00,2.538000E+01
4861.214455127716,+8.549917E-01,1.165000E+00,7.305000E+00,3.962000E+00,2.538100E+01
4867.01468706131,+8.550091E-01,1.165000E+00,7.304000E+00,3.962000E+00,2.538100E+01
4872.814918994904,+8.550021E-01,1.166000E+00,7.305000E+00,3.963000E+00,2.538200E+01
4878.615150928497,+8.550040E-01,1.165000E+00,7.305000E+00,3.962000E+00,2.538100E+01
4884.41538310051,+8.550303E-01,1.165000E+00,7.305000E+00,3.962000E+00,2.538000E+01
4890.215615034103,+8.550050E-01,1.165000E+00,7.305000E+00,3.962000E+00,2.538100E+01
4896.015846967697,+8.550154E-01,1.165000E+00,7.305000E+00,3.962000E+00,2.538100E+01
4901.816078901291,+8.550089E-01,1.165000E+00,7.305000E+00,3.962000E+00,2.538100E+01
4907.616311311722,+8.550183E-01,1.165000E+00,7.305000E+00,3.962000E+00,2.538100E+01
4913.416543245316,+8.550329E-01,1.165000E+00,7.305000E+00,3.962000E+00,2.538000E+01
4919.33677983284,+8.550251E-01,1.166000E+00,7.304000E+00,3.962000E+00,2.538100E+01
4925.2170152664185,+8.550138E-01,1.165000E+00,7.305000E+00,3.962000E+00,2.538100E+01
4931.017247200012,+8.550185E-01,1.165000E+00,7.304000E+00,3.962000E+00,2.538000E+01
4936.817479133606,+8.549995E-01,1.165000E+00,7.305000E+00,3.962000E+00,2.538000E+01
4942.6177110672,+8.549858E-01,1.165000E+00,7.305000E+00,3.962000E+00,2.538000E+01
4948.417943239212,+8.549870E-01,1.165000E+00,7.305000E+00,3.963000E+00,2.538000E+01
4954.218175172806,+8.549821E-01,1.165000E+00,7.305000E+00,3.962000E+00,2.538000E+01
4960.0184071063995,+8.549871E-01,1.165000E+00,7.305000E+00,3.962000E+00,2.538100E+01
4965.818639039993,+8.549870E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538000E+01
4971.618871212006,+8.550127E-01,1.165000E+00,7.305000E+00,3.963000E+00,2.538100E+01
4977.419103145599,+8.550226E-01,1.165000E+00,7.305000E+00,3.962000E+00,2.538200E+01
4983.219335079193,+8.550256E-01,1.165000E+00,7.305000E+00,3.962000E+00,2.538100E+01
4989.019567012787,+8.550214E-01,1.165000E+00,7.305000E+00,3.962000E+00,2.538100E+01
4994.80979847908,+8.550278E-01,1.165000E+00,7.305000E+00,3.962000E+00,2.538200E+01
5000.620031118393,+8.550235E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538100E+01
5006.420263051987,+8.550230E-01,1.165000E+00,7.305000E+00,3.962000E+00,2.538000E+01
5012.22049498558,+8.550257E-01,1.165000E+00,7.305000E+00,3.962000E+00,2.538100E+01
5018.020727157593,+8.550267E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538100E+01
5023.8209590911865,+8.550409E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538100E+01
5029.62119102478,+8.550433E-01,1.165000E+00,7.305000E+00,3.962000E+00,2.538200E+01
5035.421422958374,+8.550400E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538100E+01
5041.221655130386,+8.550257E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538000E+01
5047.02188706398,+8.550208E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538100E+01
5052.822118997574,+8.550110E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538000E+01
5058.622350931168,+8.550019E-01,1.165000E+00,7.306000E+00,3.962000E+00,2.538200E+01
5064.42258310318,+8.550159E-01,1.165000E+00,7.305000E+00,3.962000E+00,2.538100E+01
5070.222815036774,+8.550121E-01,1.165000E+00,7.306000E+00,3.962000E+00,2.538100E+01
5076.023046970367,+8.550340E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538200E+01
5081.823278903961,+8.550194E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538000E+01
5087.623511314392,+8.550175E-01,1.165000E+00,7.305000E+00,3.962000E+00,2.538100E+01
5093.423743247986,+8.550313E-01,1.165000E+00,7.305000E+00,3.962000E+00,2.538000E+01
5099.233975410461,+8.550161E-01,1.165000E+00,7.305000E+00,3.962000E+00,2.538000E+01
5105.034207344055,+8.550275E-01,1.165000E+00,7.305000E+00,3.962000E+00,2.538100E+01
5110.854440450668,+8.550261E-01,1.165000E+00,7.305000E+00,3.962000E+00,2.538100E+01
5116.864680528641,+8.550135E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538200E+01
5122.804918289185,+8.550327E-01,1.165000E+00,7.305000E+00,3.962000E+00,2.538100E+01
5128.5951499938965,+8.550292E-01,1.165000E+00,7.305000E+00,3.962000E+00,2.538100E+01
5134.62539100647,+8.550101E-01,1.165000E+00,7.305000E+00,3.962000E+00,2.538200E+01
5140.415622472763,+8.550120E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538100E+01
5146.215854644775,+8.550259E-01,1.165000E+00,7.305000E+00,3.962000E+00,2.538200E+01
5152.016086578369,+8.550200E-01,1.165000E+00,7.305000E+00,3.962000E+00,2.538100E+01
5157.8163187503815,+8.550286E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538100E+01
5163.616550683975,+8.550351E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538200E+01
5169.416782855988,+8.550329E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538100E+01
5175.217014789581,+8.550352E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538200E+01
5181.017246723175,+8.550308E-01,1.165000E+00,7.304000E+00,3.962000E+00,2.538100E+01
5186.817478656769,+8.550146E-01,1.165000E+00,7.306000E+00,3.962000E+00,2.538100E+01
5192.617710828781,+8.550272E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538200E+01
5198.417942762375,+8.550147E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538200E+01
5204.218174695969,+8.550216E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538200E+01
5210.018406629562,+8.550257E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538100E+01
5215.818638801575,+8.550076E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538100E+01
5221.6188707351685,+8.550146E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538200E+01
5227.419102668762,+8.550131E-01,1.165000E+00,7.306000E+00,3.962000E+00,2.538200E+01
5233.219334602356,+8.550192E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538200E+01
5239.499585866928,+8.550214E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538200E+01
5245.419822692871,+8.550147E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538200E+01
5251.220054626465,+8.550124E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538100E+01
5257.020286560059,+8.550367E-01,1.165000E+00,7.305000E+00,3.962000E+00,2.538200E+01
5262.820518493652,+8.550381E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538200E+01
5268.630751132965,+8.550300E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538100E+01
5274.420982599258,+8.550257E-01,1.165000E+00,7.305000E+00,3.963000E+00,2.538000E+01
5280.221214532852,+8.550190E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538200E+01
5286.041447639465,+8.550187E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538200E+01
5292.021686792374,+8.550060E-01,1.165000E+00,7.306000E+00,3.962000E+00,2.538000E+01
5297.821918725967,+8.550175E-01,1.165000E+00,7.305000E+00,3.963000E+00,2.538100E+01
5303.622150659561,+8.550315E-01,1.166000E+00,7.306000E+00,3.962000E+00,2.538100E+01
5309.4223828315735,+8.550385E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538200E+01
5315.222614765167,+8.550497E-01,1.165000E+00,7.305000E+00,3.963000E+00,2.538100E+01
5321.022846698761,+8.550388E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538100E+01
5326.823078632355,+8.550351E-01,1.166000E+00,7.305000E+00,3.963000E+00,2.538100E+01
5332.623310804367,+8.550450E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538200E+01
5338.423542737961,+8.550483E-01,1.165000E+00,7.305000E+00,3.963000E+00,2.538200E+01
5344.223774671555,+8.550387E-01,1.165000E+00,7.306000E+00,3.963000E+00,2.538100E+01
5350.024006605148,+8.550364E-01,1.166000E+00,7.305000E+00,3.963000E+00,2.538100E+01
5355.824238777161,+8.550401E-01,1.165000E+00,7.306000E+00,3.962000E+00,2.538200E+01
5361.624470710754,+8.550384E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538100E+01
5367.424702644348,+8.550395E-01,1.166000E+00,7.305000E+00,3.963000E+00,2.538100E+01
5373.224934577942,+8.550272E-01,1.165000E+00,7.305000E+00,3.962000E+00,2.538100E+01
5379.025166749954,+8.550396E-01,1.165000E+00,7.305000E+00,3.963000E+00,2.538200E+01
5384.895401477814,+8.550467E-01,1.165000E+00,7.306000E+00,3.962000E+00,2.538100E+01
5390.825638532639,+8.550296E-01,1.165000E+00,7.305000E+00,3.963000E+00,2.538100E+01
5396.625870704651,+8.550199E-01,1.166000E+00,7.306000E+00,3.963000E+00,2.538200E+01
5402.426102638245,+8.550169E-01,1.165000E+00,7.305000E+00,3.962000E+00,2.538200E+01
5408.226334571838,+8.550249E-01,1.165000E+00,7.305000E+00,3.962000E+00,2.538100E+01
5414.116570234299,+8.550184E-01,1.165000E+00,7.305000E+00,3.962000E+00,2.538100E+01
5420.026806592941,+8.550284E-01,1.165000E+00,7.305000E+00,3.963000E+00,2.538200E+01
5425.947043418884,+8.550175E-01,1.165000E+00,7.305000E+00,3.963000E+00,2.538200E+01
5431.827278852463,+8.550272E-01,1.165000E+00,7.305000E+00,3.963000E+00,2.538200E+01
5437.6275107860565,+8.550481E-01,1.165000E+00,7.305000E+00,3.962000E+00,2.538100E+01
5443.837759256363,+8.550568E-01,1.165000E+00,7.305000E+00,3.963000E+00,2.538200E+01
5449.627990722656,+8.550619E-01,1.166000E+00,7.305000E+00,3.963000E+00,2.538200E+01
5455.42822265625,+8.550417E-01,1.165000E+00,7.305000E+00,3.963000E+00,2.538200E+01
5461.228454589844,+8.550351E-01,1.166000E+00,7.305000E+00,3.962000E+00,2.538200E+01
5467.028686761856,+8.550218E-01,1.166000E+00,7.305000E+00,3.963000E+00,2.538200E+01
5472.82891869545,+8.550129E-01,1.165000E+00,7.306000E+00,3.963000E+00,2.538100E+01
5478.629150629044,+8.550323E-01,1.165000E+00,7.305000E+00,3.963000E+00,2.538300E+01
5484.429382562637,+8.550327E-01,1.165000E+00,7.306000E+00,3.963000E+00,2.538200E+01
5490.22961473465,+8.550433E-01,1.166000E+00,7.305000E+00,3.963000E+00,2.538100E+01
5496.029846668243,+8.550394E-01,1.166000E+00,7.305000E+00,3.963000E+00,2.538200E+01
5501.830078601837,+8.550286E-01,1.166000E+00,7.306000E+00,3.963000E+00,2.538200E+01
5507.630310535431,+8.550279E-01,1.166000E+00,7.305000E+00,3.963000E+00,2.538200E+01
5513.430542707443,+8.550196E-01,1.166000E+00,7.306000E+00,3.963000E+00,2.538100E+01
5519.230774641037,+8.550261E-01,1.165000E+00,7.305000E+00,3.963000E+00,2.538100E+01
5525.031006574631,+8.550292E-01,1.166000E+00,7.306000E+00,3.963000E+00,2.538200E+01
5530.8312385082245,+8.550388E-01,1.165000E+00,7.305000E+00,3.963000E+00,2.538100E+01
5536.631470680237,+8.550237E-01,1.166000E+00,7.306000E+00,3.963000E+00,2.538200E+01
5542.431702613831,+8.550366E-01,1.165000E+00,7.305000E+00,3.963000E+00,2.538200E+01
5548.231934547424,+8.550493E-01,1.165000E+00,7.305000E+00,3.963000E+00,2.538200E+01
5554.032166481018,+8.550454E-01,1.165000E+00,7.305000E+00,3.963000E+00,2.538200E+01
5559.83239865303,+8.550427E-01,1.166000E+00,7.305000E+00,3.963000E+00,2.538200E+01
5565.632630586624,+8.550523E-01,1.165000E+00,7.306000E+00,3.963000E+00,2.538200E+01
5571.432862520218,+8.550413E-01,1.166000E+00,7.305000E+00,3.963000E+00,2.538200E+01
5577.243095159531,+8.550329E-01,1.166000E+00,7.306000E+00,3.963000E+00,2.538200E+01
5583.033326864243,+8.550433E-01,1.165000E+00,7.305000E+00,3.963000E+00,2.538200E+01
5588.833558797836,+8.550396E-01,1.165000E+00,7.305000E+00,3.963000E+00,2.538200E+01
5594.63379073143,+8.550351E-01,1.165000E+00,7.305000E+00,3.963000E+00,2.538200E+01
5600.434022665024,+8.550353E-01,1.166000E+00,7.305000E+00,3.963000E+00,2.538200E+01
5606.234254837036,+8.550468E-01,1.166000E+00,7.305000E+00,3.963000E+00,2.538200E+01
5612.03448677063,+8.550423E-01,1.165000E+00,7.305000E+00,3.963000E+00,2.538200E+01
5617.834718704224,+8.550343E-01,1.166000E+00,7.306000E+00,3.963000E+00,2.538200E+01
5623.634950637817,+8.550517E-01,1.166000E+00,7.305000E+00,3.963000E+00,2.538200E+01
5629.43518280983,+8.550405E-01,1.166000E+00,7.306000E+00,3.963000E+00,2.538200E+01
5635.2354147434235,+8.550405E-01,1.165000E+00,7.305000E+00,3.963000E+00,2.538200E+01
5641.035646677017,+8.550347E-01,1.166000E+00,7.305000E+00,3.963000E+00,2.538200E+01
5646.835878610611,+8.550396E-01,1.165000E+00,7.305000E+00,3.963000E+00,2.538200E+01
5652.636110782623,+8.550470E-01,1.166000E+00,7.305000E+00,3.963000E+00,2.538200E+01
5658.436342716217,+8.550433E-01,1.166000E+00,7.306000E+00,3.963000E+00,2.538200E+01
5664.236574649811,+8.550510E-01,1.165000E+00,7.305000E+00,3.963000E+00,2.538300E+01
5670.0368065834045,+8.550526E-01,1.166000E+00,7.306000E+00,3.963000E+00,2.538100E+01
5675.837038755417,+8.550616E-01,1.165000E+00,7.305000E+00,3.963000E+00,2.538200E+01
5681.647271156311,+8.550552E-01,1.166000E+00,7.306000E+00,3.963000E+00,2.538200E+01
5687.447503089905,+8.550419E-01,1.166000E+00,7.305000E+00,3.963000E+00,2.538200E+01
5693.267735958099,+8.550540E-01,1.165000E+00,7.306000E+00,3.963000E+00,2.538200E+01
5699.26797580719,+8.550556E-01,1.166000E+00,7.305000E+00,3.963000E+00,2.538200E+01
5705.208213329315,+8.550612E-01,1.165000E+00,7.306000E+00,3.963000E+00,2.538200E+01
5711.0084455013275,+8.550678E-01,1.165000E+00,7.305000E+00,3.963000E+00,2.538200E+01
5716.818677902222,+8.550457E-01,1.165000E+00,7.305000E+00,3.963000E+00,2.538200E+01
5722.608909368515,+8.550339E-01,1.166000E+00,7.306000E+00,3.963000E+00,2.538100E+01
5728.439142465591,+8.550620E-01,1.166000E+00,7.305000E+00,3.963000E+00,2.538100E+01
5734.229374408722,+8.550446E-01,1.165000E+00,7.306000E+00,3.963000E+00,2.538200E+01
5740.759635448456,+8.550423E-01,1.166000E+00,7.305000E+00,3.963000E+00,2.538300E+01
5746.629870176315,+8.550474E-01,1.166000E+00,7.306000E+00,3.963000E+00,2.538200E+01
